run_date,row_index,source_asset_id,photo_url,suggested_pot_id,suggested_varietal_id,confirmed_pot_id,confirmed_varietal_id,reviewed,notes,last_edited_at,imported_at_utc,source_file
2026-02-27,27,AF1QipNkNoPwuiEal7zLlF1luNvKjGdOMuwLzCIZ1XYC,https://lh3.googleusercontent.com/pw/AP1GczMspnDV4yy6NgNlxgybeEO1gNnv5SvZ2YwRQhAQtnzq-ypeUErNXJLVb9s3JXaBBrv_cEPeLH2o_BhgYx3culTiJ0u5eaoEgZ_TMeZWDujH1pXblORm,1T,7,1T,5,1,,2026-03-13T01:28:05.280Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-02-27,28,AF1QipM8_VNjFYM6p6XZxnmZbDEe2Jta-agf8uMv3HRX,https://lh3.googleusercontent.com/pw/AP1GczMqxFz88jhevGGborYJjQn9TO37YSA1Yn_J6HhEnA7NfJnqdmp4HbyOINvkrwhVJBC8fQzPOxKa3EPgEBRx_n1wIr965ExCbBvtInDrH6ZcM3IH4src,2T,4,2T,5,1,,2026-03-13T01:28:11.484Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-02-27,29,AF1QipPs5VaxkM25iMl5SmV5FGCnaaoIuO2T0AlKaJDc,https://lh3.googleusercontent.com/pw/AP1GczPj0LcfwL6u4FKikzzERHKEe2r4Aeemp8WSIukvKcEf77d7hhQBdT0VP-v1hjS0lfh6aCaTSRYBeAhc2N3PyXOtMzyI70LJCqjK3VPZZFtkNvZGYiz3,3T,7,3T,1,1,,2026-03-13T01:28:17.010Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-02-27,30,AF1QipMxykxrPSUc6w0Sfi5syejDGOKOoZpIr4sDFLm2,https://lh3.googleusercontent.com/pw/AP1GczPDMVWYjdcJEfLfSyLldRqqFEgaOiY2ANB8hldouIAqy_J-08omhsCvbq-b6Z-f2UD1--DRwai0f-szHUGpg2cstd6r9hNxgkscxEHrxjWsk-nZo2On,4T,1,4T,1,1,,2026-03-13T01:28:20.035Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-02-27,31,AF1QipMuRYdh97xeszs34rqMRR0sncEgNU-1RSBC0iz8,https://lh3.googleusercontent.com/pw/AP1GczNO50WfF518Cy03IelfloUktfgNH7c_lk_FHQpPhq3k6-gEccPSkxFJq7AYO5DeiRVHDetXn4CCyppiyDNxQqt1nsn6fQJIpEZxR00BIV2MXusD8Vf_,5T,1,5T,1,1,,2026-03-13T01:28:21.909Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-02-27,32,AF1QipOh2iMlMQ7BT_GI2stqUxDG0ASkO8q7N_Gzp1mw,https://lh3.googleusercontent.com/pw/AP1GczNexmoMldYiO-5ZxWlBQbDqpzm-TOlMjIVYfehr9l4uNw_6RHB4TeszoGreTKYDV90_Plfn4MWhxVnahcR0U82-9_r5NlrYLO2hTxKzRPeYP69bG0B_,6T,1,6T,1,1,,2026-03-13T01:28:23.126Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-02-27,33,AF1QipMOrNyIbBFmWPB1l0MKNFxFAkvt1kqdtsz1vNRj,https://lh3.googleusercontent.com/pw/AP1GczNpueT12SXMsMrHdCSbRX0urRlLgcBnz5e70xcf0xpkMmaVQ5379H2GqOJZQDQkkBstFyPqXZTByLJ9N1UI02J5idg0shQnnTJIVEhCOKNmkIWnL67A,7T,9,7T,9,1,,2026-03-13T01:28:25.722Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-02-27,34,AF1QipM5jM5GYBXRvXyJF6QM_c1PeZheaz2reTEUt5K-,https://lh3.googleusercontent.com/pw/AP1GczOAnNE-AntYNp3NqwVrSekv-DWmBx4X8517cw0BX4oxkAfFpENyfu9-Z25fqKrgZibBCFnhtktescugXwsLIhRJus1xEePli-zSRQBMxVtuBObZRY_Z,8T,3,8T,3,1,,2026-03-13T01:28:28.067Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-02-27,35,AF1QipNu1M2E0AEQYK7hFn3pmzbxiIGeSq5J5Dotovbe,https://lh3.googleusercontent.com/pw/AP1GczNxvEUUByth3inm218o3N36rOfEqO8mtAy2HE1nIHSpOo5heE4FTj8KG6NfFMnaWOpKQaBUSm3n-1PpFLwgqidfKsE1AzD---Q5dSGENejr-mtoXwQ-,9T,3,9T,3,1,,2026-03-13T01:28:30.287Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-02-27,36,AF1QipPQ3ZWzolhWl3_1pB8e_6oGzGgs5Zr27sPloFFL,https://lh3.googleusercontent.com/pw/AP1GczNf_XOSQLU-S56-YXdNNKgl3cMQ89E8uBh-VA-pO5FSTp-DWWRCgAi03XaCQqwOn8I4vDevbPG-p0lf2iDd8yaGuRYBqEF8CFcWMvA5t9Ama2fqL3dZ,10T,3,10T,3,1,,2026-03-13T01:28:32.476Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-02-27,37,AF1QipP0GSadCV_QUXvaUIJg4ToDtuQV2EuemT3VBdGd,https://lh3.googleusercontent.com/pw/AP1GczMfo9NBEs53rqIly_9WsQHXNXEmxpOAzN_6vYbo_JBUv8uy_U_vrSwTMTDuzfZQzx1ylGWMnrR12t5NiHjGEkJX-j2vAa3MGiZd9ws59CEsXpkTQ0Fz,11T,3,11T,3,1,,2026-03-13T01:28:33.934Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-02-27,38,AF1QipPcRUF9VFcBtV6xTPyLJvDNn91cVt9MSk1b9ELy,https://lh3.googleusercontent.com/pw/AP1GczOF7FUdohj3sD_dtw24urJStx4ET4pqvlkbH0rvtXURmOPx1wf3xtA9GE4JpWSyh6phJEv1rsaYhgvTNzUF8lDHHeEX7KVET36uEXqXjy3SVe47Z0JS,12T,3,12T,3,1,,2026-03-13T01:28:35.842Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-02-27,39,AF1QipO9O8ofJOltx3a8m1wZDzXD_RBObZa59LwMiQZc,https://lh3.googleusercontent.com/pw/AP1GczPELAIUEBHHZlOBv89CmH0M7rQpbMxn4_mvK4NERomCB8OnPKHjKE8Rhcbmj47u0Y4sDl8lnHi1B6abEEpB4CQV_oC5w8CW4DFBf8_3lk8sOfpMqnoy,13T,1,13T,6,1,,2026-03-13T01:28:44.605Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-02-27,40,AF1QipPdVE9IB07u1CtbsQ3DSY74m3ZuwXADzVdyG_LQ,https://lh3.googleusercontent.com/pw/AP1GczM5oed7ect65oYYdWPU2rPHIA1IBOnVt4zFJX4Xl137EmqQ1fGnWDYaU6JKqjFewDYzXuwNRWHPs29A1v5uJkonuHmHSCmWfAfwTOieNl710yjsWKRE,14T,3,14T,8,1,,2026-03-13T01:28:49.497Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-02-27,41,AF1QipPhljrNj7wo-iKKOyxIf1xHvkkj3CkWIKYtnlv3,https://lh3.googleusercontent.com/pw/AP1GczOVJ4mM69ZgsEPDI5j1WCddGNSR0suntrDbgip765jcq9RNnf5vkkK_d5WTV_QjmkWYisUH2CT8ENnXJKeh6d8hJtSwNJ8De37YhGMrUQzCiWwAcyK6,15T,4,15T,6,1,,2026-03-13T01:28:54.401Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-02-27,42,AF1QipMMO4uoJXozbYyUy6rRxeZYhw961kmp8Povegbo,https://lh3.googleusercontent.com/pw/AP1GczP4av51WsEbp0Um4GA6Q5kaq5RRvVR0B7RTWLIgjNQv8eSHyhL4YJwMTo6oPruznEFUZzWDzFvSowQpIliR_C5DpHa_6Tm0kRVWWj2KEuvXCRc31fIc,16T,5,16T,9,1,,2026-03-13T01:28:58.317Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-02-27,43,AF1QipMGoOuZlrRZznWkkqiaqTGliSLNsZ6uguUFT9Sw,https://lh3.googleusercontent.com/pw/AP1GczMid2vqci6ubHdgRwTzgP25xC7No26ABEuVsbpJWT7wa4f8IAuJl6v1uU_mw-Vx5Yh6nzVoVEU8LanCnuCHHAPKXHeDg0sxMewAzfgUx4B-CKXUZ5dZ,17T,6,17T,6,1,,2026-03-13T01:29:01.875Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-02-27,44,AF1QipNHxDXPshBC7-87uRtOOjldwWgD7sHwj3tsBqPl,https://lh3.googleusercontent.com/pw/AP1GczOq1BJ6lQdAbSQpuPbf4ivPcfIf-GTWNd5c9DMV911nRH1JWPrlTuiud9jyWB7ZbI9J6VuxrIgYaFW83PXs45jRU-fDpZi9mhYPYSNhxREab3MwwyZ5,18T,7,18T,11,1,,2026-03-13T01:29:06.409Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-02-27,45,AF1QipN8xGY0DJ1YO6FxU8cQUCA5Xj8-aAL5J6K0jNs3,https://lh3.googleusercontent.com/pw/AP1GczNBXWQ1-MDLDK8C-Wtlg5gFtLQ-KT5W9nBLdNMNGPMbT1j2ZDavogXzCd8QEvqQFgb1jrfIDM6tmkQlxr4UzBGjcaRkqG1ddHm1hNV1OFTqU6_3gio0,19T,8,19T,11,1,,2026-03-13T01:29:10.475Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-02-27,46,AF1QipMYQNQywKhbOyI2QHkZYogmbkuNr-LIeoWHrJiK,https://lh3.googleusercontent.com/pw/AP1GczPHQmto1Pb5BqOiU00D3JjWvwnjej0gVzNwSgNjMjrR1nu7Tl-Z4at27QQvoMwEvBKqxm6OqoPStrvzVgQ9ZN3CnrEPJwqhhidHFcbc0qQZAmfyjfT6,20T,9,20T,11,1,,2026-03-13T01:29:15.350Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-02-27,47,AF1QipMa0qMVkNBfCip-aaXnEkgaIrdRp7x04CMh_HI_,https://lh3.googleusercontent.com/pw/AP1GczOvy8pR0x7d7-3Dx4WREyaZ6mwWOu-NLFgTFSY4T0nahXYQ2BqI4J5f0S4R5nOAobHLWyHMc9JFmHrHW5ooGzv4VtTkwSMyHktgkBps5roQVpucOSjb,21T,9,21T,11,1,,2026-03-13T01:29:19.725Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-02-27,48,AF1QipNQus6o7w1H0bxgqTuVUHDttT63nQ0MI9HJ5nUt,https://lh3.googleusercontent.com/pw/AP1GczPx9lwmq25WBkX1MFWYcna9GewV_AOjVukUHiFklKbtbETJhPWTrh7Thh-ZwvgjpMPiCslJUZNBqOEAKECNa0mCbdAFIwTa3Y5y-RWAuDd533hVoehG,22T,11,22T,10,1,,2026-03-13T01:29:23.933Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-02-27,49,AF1QipM0yvLYq5gh5dD0jBeZ7QVjN21Ze4e4PZTa41m2,https://lh3.googleusercontent.com/pw/AP1GczM7PiSEtK6d9-UdjXGsEFFBXOH3kMR1qHZYJRMDjuLJMSKARljMCp8YcJIzhIZYj-0EVSPCoWFk27_9AuW6ECvQl6rI7J6_iNDywaYzl85svI4yOoTY,23T,12,23T,12,1,,2026-03-13T01:29:26.267Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-02-27,50,AF1QipN5DqCCkcW274dmS91S3YUqca660Mf_KV-k4Uuu,https://lh3.googleusercontent.com/pw/AP1GczNTaJ-tSOVSpMxV6P65xAe8SNcw1JT4LVKF7AbQmYguVqn5y4tNTeGGlGZ917AZmHE9RLyGM30bQ-iPamIuRI1uJk-1HHsRzm4Gt2QHbaAFTbnKpaCS,24T,10,24T,12,1,,2026-03-13T01:29:31.508Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-02-27,51,AF1QipNODrVzJesRuXtXzBS4-drd3kbt24GJVefWTk2i,https://lh3.googleusercontent.com/pw/AP1GczNTS-bUm9nm0Hw0P5NlbEtHRYWEPNgF95SkbDkJ1J4tx57nYWzNMiMd9U-FU00TDrliiQCdVRLdDbFTDPw7jg1sO7q5ddLFvKmMSw5TvLMGoJFvCmaW,25T,12,25T,5,1,,2026-03-13T01:29:35.125Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-02-27,52,AF1QipNdeVT-5e36OTyiL2lMm7CBCmO9kGQLrkK_u0RW,https://lh3.googleusercontent.com/pw/AP1GczMX3e8-MVjyk91zng4gVqOtNGy-8qhIkH1rZfC458Xjs_iyCMGlfq7DAuBtc2wY2jSKMU7Xy3vKpErkvOZsMVl1uXZnYVGg2in9HghU9mZk4oJzYYnw,26T,12,26T,5,1,,2026-03-13T01:29:39.691Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-02-27,53,AF1QipPWgrm0c2e2ueay8ltxkNXZmYWr_MEy6B3wWNyW,https://lh3.googleusercontent.com/pw/AP1GczOfHQxNmKBdk7ZFHkOMlEGi496BC8jUarmCshEU_3KpOsrrXE-9o8SRQ6sT3ELgs0iMEmo1sHa3-SysAn8stONXBx6SopZhBF9isZhNVDX3Mmu4j0Ba,27T,4,27T,4,1,,2026-03-13T01:29:41.608Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-02-27,54,AF1QipNNWpiy8RVHX96LLFVf8jWo7bcfr96LcWxlhLoN,https://lh3.googleusercontent.com/pw/AP1GczMSHh1oMxqHzVlUN07FbSMcpjsWqxVjuCodRU71YxaUrEs5UrDGo2dqrhFj5j5EjXdurSa20rzTatYyg4LTpFXkP0db93AMiaJTB4eOBPcRj9Xu3HCF,28T,5,28T,4,1,,2026-03-13T01:29:46.087Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-02-27,55,AF1QipPl7rTGp9wwRZiLbaU7kO7c2HuMQ9t4Tpi1hSgo,https://lh3.googleusercontent.com/pw/AP1GczMRYWGmryb52EBT1UAO8SZEjuVm-NlKe9r2OGoYj-TJXC1BeFniWJ5jHv5YaJrAs8egHVSkqZE4cyoOpxlBgPu2VgAb_3nCNLkQVcaR4D9Kk7Ahiru8,29T,7,29T,7,1,,2026-03-13T01:29:47.850Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-02-27,56,AF1QipN537ybNXCCXSFj6NaQyygBKMS8sEZRVnfUYAhQ,https://lh3.googleusercontent.com/pw/AP1GczPwLEoLlIsnSbPckw0lN7WT-HCyeEyamNGNItnqKWZ9YIMC4fTg2RJWP15GoFjsnbdCgUaG-ui9GTOe1voY6afF9YQiTYdTu29eh1_1lAyIltESJrHA,30T,7,30T,7,1,,2026-03-13T01:29:49.016Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-02-27,57,AF1QipPgDMe3CWYmipAB-no13igQfPJRtD0OwTtO982r,https://lh3.googleusercontent.com/pw/AP1GczPL_UlZIqmWCRXreoAvF62QWFTXrEBM-geNIgKs8LVYUcgqv_Gr02OP1HkCNMEaq23UW49ymVsbqUYKYnFH5gxoHLFfXlLMDKVkfguUZPgaasi00r5_,31T,3,31T,7,1,anchor_fix=pot31_series7,2026-03-14T00:00:00.000Z,2026-03-14T00:00:00.000000+00:00,/Users/praneet/ks-tomato-trails-2026/docs/V1.15-PHASE1-MIDRUN-IDENTIFICATION-RETROSPECTIVE.md
2026-02-27,58,AF1QipPW_xrbboWWeCEJUDigNayqwBG7NHzHDD0oShYP,https://lh3.googleusercontent.com/pw/AP1GczMNSZHB4XRKLIzpLkXPYvWTjxdEHrXGHtfXDF0FMlGk1r56HuODaGe-oHpag-RbVhZGnBwOBOtKzDaw2gErXucV4qry4xhDqnUk9I1dpfoNpKGdgOWB,32T,7,32T,7,1,,2026-03-13T01:29:54.499Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-03-02,153,AF1QipOTuq30BPYRZfJ0opXVHK8nqT1jvaSCBEJ4iRkp,https://lh3.googleusercontent.com/pw/AP1GczNrq8hSgOG5HyQ6A1iTxFaqgdt8iY9m0XZHA6MDlh5J115Ris32UXHzuTKB9aKOoi4YHA4uFmFuZ1XIT1any80w3syfVMS7ujoSaCqOeC5mkw8teVQL,24T,12,24T,12,1,User review on 2026-03-14: suggested 24T / varietal 12 is correct.,2026-03-14T00:00:00.000Z,2026-03-14T00:00:00.000000+00:00,/Users/praneet/ks-tomato-trails-2026/docs/V1.15-PHASE1-MIDRUN-IDENTIFICATION-RETROSPECTIVE.md
2026-03-03,199,AF1QipP39bB_Cwr699fpwOMiyWjQsco8AsHnVZMpof26,https://lh3.googleusercontent.com/pw/AP1GczOtOCAjDdhLbw9otym-oHjAcPAP-II3EeCffqq0hn5QPqCQq-_n97ObFa5HRDznpkBF4gWDNS5FUbpybxg6hylcuaXjliD1YgiuXPLmcaFOUtGl_Iz_,8T,3,8T,3,1,exclude_row=1;duplicate_of_row=216;consistency_reconcile=duplicate_pot_in_run,,,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-03-03,201,AF1QipNMafMGt9Ar9jRET99PsNd5351wdg3-Hw5aSRPR,https://lh3.googleusercontent.com/pw/AP1GczPtUlZpsczEoNBMMoINPpgm3GHa0D4xDe5GODzLr3H86Bf3a5IHrmzJ7Rc1GVHTwVf_tp8T9-SPoV4744MX_Kh-0ueelUJFmKwXv0rJwV75I5C7ip93,10T,3,25T,5,1,User review on 2026-03-14: suggested 10T / varietal 3 is wrong. Actual pot is 25T with varietal 5.,2026-03-14T00:00:00.000Z,2026-03-14T00:00:00.000000+00:00,/Users/praneet/ks-tomato-trails-2026/docs/V1.15-PHASE1-MIDRUN-IDENTIFICATION-RETROSPECTIVE.md
2026-03-03,221,AF1QipN6Oa_15K2uCsM9IF9F3FqYkjFXEjspMaPNSb4e,https://lh3.googleusercontent.com/pw/AP1GczNlEF2VCRktaIj0HejGF1ujv-JZ1ExQhYKg8Gw2C0G_sZC3a4ZVaAajwS-JXZligXxvJuOcbIOPgb8-bLX1vX7J-itQ6Sv49sr_S2vW1HAPIFR3FEns,47T,2,30T,7,1,consistency_reconcile=phase1_midrun_row221_is_30T;missing_pot=25T,2026-03-13T10:48:00.000Z,2026-03-13T10:48:00.000000+00:00,/Users/praneet/ks-tomato-trails-2026/data/intake/google_photos/manual_two_run_tag_overrides.csv
2026-03-04,279,AF1QipPFLOkc1oLXJFJrtGo-3Uv8DEIvFRs6j44RkHkX,https://lh3.googleusercontent.com/pw/AP1GczNnPRvN9NfjZ_V3_1dqly_5Jp-cr9DwXPHvOle9Qc0R-_EO20lQrYpiSuvr1sGk_1ulzF435nHuvPbBiTcCOtlxJouCL_4Xf9QyQ83LleBm5p1Mj7wd,7T,9,7T,9,1,exclude_row=1;duplicate_of_row=290;consistency_reconcile=duplicate_pot_in_run;missing_pot=18T,,,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-03-05,335,AF1QipOKiQK9Sx5dyZnXt-nLTZ7ome9ESGr85mVapngp,https://lh3.googleusercontent.com/pw/AP1GczNFKh7xAhFiygpipuZj0v635rAfcvnfk_M2fN-KUSUfdbNL2qDCgIvt__iAyqgg8pnhAnHW0TLD2lCLwiH9bUgQY0dtAcEGE97lGW9nopJ82K62oPqK,31T,3,31T,7,1,User review on 2026-03-14: center pot is definitely 31T. Other visible pots include 20T,18T,and 19T. User later clarified that pots 29T through 32T are all varietal 7,so 31T should be varietal 7.
2026-03-11,425,AF1QipM3SQB7-6uddH56hVUC9pAPbi6rGebeje4WbBdk,https://lh3.googleusercontent.com/pw/AP1GczNkfdsB1NdXp9EfIfx7n3vJchtOSJKwhw_49REybzEuMUcnU1IdkbS9dbTh5zymqIvDoDWZ8k8gVo9wJxclJ2Q0v1VUIY7GZtf_N9YH6gcfwiQzKT2u,1T,7,2T,5,1,,2026-03-13T01:30:09.225Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-03-11,426,AF1QipPWVGFvcyIs2zcZa66TOcrZdhrpPzTb5jt_oPQk,https://lh3.googleusercontent.com/pw/AP1GczM7iRcuwP2N1DkDD3FxgtZzS1758xUjcMpszBTDfePAMCdHgVxSq69IzUtNhOFRvmhq7zO3W1hZShqOo1YSlKWteiXYoeoJRAfKDwQ8s_nOE0L948ei,2T,4,1T,5,1,,2026-03-13T01:35:14.859Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-03-11,427,AF1QipMRHF5v4p8ZyaYStSKU3X0GFWeOWk2QmC8eROc_,https://lh3.googleusercontent.com/pw/AP1GczPtPvSErb6CrsIVDgipA3GpASWLUMAfM6h-qjN-ejX-1o0JEF236SB0057JqsiIC-rHKJJIIeP6u9I1uieBVLXYJ4eMG7UcROIphfgmqZqJKaogQtsL,3T,7,27T,4,1,,2026-03-13T01:35:05.117Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-03-11,428,AF1QipPTGXQz_qzQvx7dGczyaadsT6nfDoWOX2Zs3E_d,https://lh3.googleusercontent.com/pw/AP1GczP1Iy1K8wXUNhzUdhMm7CUOJETQ2Xgy_HiCJSY9pysSovQl24SLGXNDvJ9yYco7CWUQ9lvLUxV4oglQvbuz6zNF-T8dCrSWk37IQ_zdarTzZaq_Raqf,4T,1,22T,10,1,,2026-03-13T01:35:00.725Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-03-11,429,AF1QipMsOFuYy_HglsNqohTBoXJgXg30f9AqeYuLi8En,https://lh3.googleusercontent.com/pw/AP1GczMkw9UGV12eGfIXDBLtnoaKnpTSknS4A93x7hq1boCCBSQYr1kJea5ftn3FdDX_TJErEW-a9n1rF3-eApBaECvQOQfFo2NGAJiiZ7mIg3JAZlJgcQ3-,5T,1,32T,7,1,,2026-03-13T01:34:56.762Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-03-11,430,AF1QipOs4fp4KOS2Nlg2Dnb9tFVlNow50tFZcOybDCd4,https://lh3.googleusercontent.com/pw/AP1GczNgjn81l1EVBgMkyRswMfSvZ-o2xLPie1wRywBny3UVnzuj2wOxKpP-_Rsc6eAihBgEBHp3mAKhpc2oJvUQIrbXbbiFzTPLojqzaK1vPWUjRj_nhC_O,6T,1,23T,12,1,,2026-03-13T01:34:52.442Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-03-11,431,AF1QipMPEGtr2PizZd_5KSsG4RdiR7zmzho6h1Pj5pqP,https://lh3.googleusercontent.com/pw/AP1GczORy21Kg80nkvMFIJLSwORwtJ3z7CjrLsOKNcknsW_jgzkPH4Xeja5ou5Df7I_IByJOc6Yg1md_2vwK4Oyl8Eov_y7GjbEFyVUuU98aka2SGRtGcMPC,7T,9,29T,7,1,,2026-03-13T01:34:44.159Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-03-11,432,AF1QipP2c5W6eDvXk1j0mcJclIl4kbXIYEQAXlUVOslu,https://lh3.googleusercontent.com/pw/AP1GczOzfS3oYzagulDYD6c2VP6QRLLkcONA0PY7JZfd_75R9yU5_U0UETPxqskHOx_7K9BtRD60mNpMK41mLZxUpKJdKrzNkynJXbt975AqzKyMpzL1dYUT,8T,3,25T,5,1,exclude_row=1;duplicate_of_row=435,2026-03-13T01:34:43.684Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-03-11,433,AF1QipP0I6pITmxKH5QgZOss3HAJ2nAxKMLAhTEDRmtV,https://lh3.googleusercontent.com/pw/AP1GczMawlS_a1hf3rIkIxhy4wzxu4-tfLQnXf6yhDnUwqrE_jWWraJJUdw40K1woEBAOEXM1RiJn_3LeGrlvYurvc6FwFc4hv9z3XzXJHWi0oSVwltZZYoL,9T,3,19T,11,1,,2026-03-13T01:34:43.242Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-03-11,434,AF1QipNrbdcWr2ieP9FHx0NB8hxgBx2U4kYKjx7nfm_9,https://lh3.googleusercontent.com/pw/AP1GczNX6-DzOjYTJOk3SWrf44P1u2Rudda8nspQ5CcDq-u-6HkOErbFlG3uOAWnbo8rkoY1U6JO2D9uVJ5PynJvbI8B9pY8xwyH-9hTFYiyRj5PoZ9MVOgT,10T,3,28T,4,1,,2026-03-13T01:34:42.784Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
2026-03-11,435,AF1QipN0TzFuLAJZONmxGpoliTaDx7-FYF5oOQJ--tZk,https://lh3.googleusercontent.com/pw/AP1GczNlFHPn7dzBmjUgVzHHu1Dwjl9X0HWdkF98v5Nmsk0VvT5aB5YF01IpPIdpY8X6SNvACoKWujjxaCIygohzzb3gHfKcVxbnY10hf83anMa8cztc3GUH,11T,3,25T,5,1,selected_for_25T_reference,2026-03-13T01:34:42.292Z,2026-03-13T01:38:59.986538+00:00,/Users/praneet/Downloads/manual_two_run_tags_2026-03-13T01-35-14.861Z.csv
